"workerid","nat","age","gender","race","region","gendComments","raceComments","genComments","name1","trialtype","content","qtype","context","prev","rhetorical","negevidential","posepist","surprise","indignation","comment","experiment","qtype2"
"S_325","Y","20s","F","CAU","MA",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",0,50,80,72,74,"","exp2b","evenpnq"
"S_325","Y","20s","F","CAU","MA",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",100,50,100,0,0,"","exp2b","pnq"
"S_325","Y","20s","F","CAU","MA",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",0,19,11,25,70,"","exp2b","evenq"
"S_360","Y","50s","M","LAT","WE",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",10,77,75,61,0,"","exp2b","evenpnq"
"S_360","Y","50s","M","LAT","WE",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",50,60,60,10,0,"","exp2b","pq"
"S_360","Y","50s","M","LAT","WE",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",80,65,60,75,0,"","exp2b","pnq"
"S_360","Y","50s","M","LAT","WE",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",25,70,60,75,60,"","exp2b","evenq"
"S_126","Y","30s","M","LAT","WE",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",100,100,100,100,0,"","exp2b","pnq"
"S_126","Y","30s","M","LAT","WE",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",0,0,24,0,0,"","exp2b","pq"
"S_126","Y","30s","M","LAT","WE",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",0,0,0,100,0,"","exp2b","evenq"
"S_126","Y","30s","M","LAT","WE",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",81,43,28,16,10,"","exp2b","evenpnq"
"S_153","Y","20s","M","CAU","WE",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",20,80,10,30,40,"","exp2b","pq"
"S_153","Y","20s","M","CAU","WE",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",90,80,80,80,0,"","exp2b","pnq"
"S_153","Y","20s","M","CAU","WE",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",80,90,80,60,80,"","exp2b","evenpnq"
"S_153","Y","20s","M","CAU","WE",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",30,80,60,70,10,"","exp2b","evenq"
"S_168","Y","30s","M","CAU","SW",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",11,18,79,78,56,"","exp2b","evenpnq"
"S_168","Y","30s","M","CAU","SW",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",0,20,49,59,72,"","exp2b","evenq"
"S_168","Y","30s","M","CAU","SW",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",10,20,7,24,57,"","exp2b","pnq"
"S_168","Y","30s","M","CAU","SW",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",15,74,48,72,35,"","exp2b","pq"
"S_108","Y","20s","F","AFR","MW",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",71,60,80,53,37,"fun study","exp2b","pq"
"S_108","Y","20s","F","AFR","MW",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",44,60,61,40,58,"","exp2b","evenq"
"S_108","Y","20s","F","AFR","MW",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",67,60,38,42,57,"","exp2b","evenpnq"
"S_108","Y","20s","F","AFR","MW",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",61,39,60,61,38,"","exp2b","pnq"
"S_209","Y","30s","F","CAU","SW",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",60,36,63,58,21,"","exp2b","pnq"
"S_209","Y","30s","F","CAU","SW",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",57,46,75,41,28,"","exp2b","evenq"
"S_209","Y","30s","F","CAU","SW",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",46,56,47,53,60,"","exp2b","evenpnq"
"S_209","Y","30s","F","CAU","SW",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",55,42,55,64,37,"","exp2b","pq"
"S_160","Y","20s","M","CAU","WE",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",62,35,0,16,0,"","exp2b","pq"
"S_160","Y","20s","M","CAU","WE",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",0,0,0,14,0,"","exp2b","evenq"
"S_160","Y","20s","M","CAU","WE",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",88,32,73,100,0,"","exp2b","pnq"
"S_160","Y","20s","M","CAU","WE",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",70,75,100,100,65,"","exp2b","evenpnq"
"S_181","Y","50s","F","CAU","SW",NA,"","","Sally","evenh","praise","evenq","c1","evenh-praise-c2-pos",5,11,0,1,75,"","exp2b","evenq"
"S_181","Y","50s","F","CAU","SW",NA,"","","Jacob","evenl","smallest","evenpnq","c1","evenl-smallest-c2-neg",0,65,82,86,33,"","exp2b","evenpnq"
"S_181","Y","50s","F","CAU","SW",NA,"","","Andrew","mnpi","clue","pq","c1","mnpi-clue-c2-neg",6,90,6,5,10,"","exp2b","pq"
"S_181","Y","50s","F","CAU","SW",NA,"","","Lily","snpi","anything","pnq2","c1","snpi-anything-c2-neg",2,8,95,99,4,"","exp2b","pnq"
"S_166","Y","40s","F","CAU","WE",NA,"","","Sally","evenh","praise","evenq","c1","evenh-praise-c2-pos",81,24,76,12,11,"","exp2b","evenq"
"S_166","Y","40s","F","CAU","WE",NA,"","","Jacob","evenl","smallest","evenpnq","c1","evenl-smallest-c2-neg",87,81,78,60,11,"","exp2b","evenpnq"
"S_166","Y","40s","F","CAU","WE",NA,"","","Lily","snpi","anything","pnq2","c1","snpi-anything-c2-neg",29,69,71,64,22,"","exp2b","pnq"
"S_166","Y","40s","F","CAU","WE",NA,"","","Andrew","mnpi","clue","pq","c1","mnpi-clue-c2-neg",26,77,70,30,26,"","exp2b","pq"
"S_333","Y","50s","M","CAU","MW",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",100,0,100,6,20,"","exp2b","evenpnq"
"S_333","Y","50s","M","CAU","MW",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",63,24,15,73,79,"","exp2b","pq"
"S_333","Y","50s","M","CAU","MW",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",74,76,38,21,0,"","exp2b","evenq"
"S_333","Y","50s","M","CAU","MW",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",31,65,32,76,0,"","exp2b","pnq"
"S_37","Y","30s","M","CAU","MA",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",70,37,11,78,0,"","exp2b","pnq"
"S_37","Y","30s","M","CAU","MA",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",15,14,75,85,56,"","exp2b","evenpnq"
"S_37","Y","30s","M","CAU","MA",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",16,57,18,89,2,"","exp2b","evenq"
"S_37","Y","30s","M","CAU","MA",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",24,81,87,27,9,"","exp2b","pq"
"S_236","Y","40s","F","ASI","SO",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",56,46,55,63,55,"","exp2b","evenpnq"
"S_236","Y","40s","F","ASI","SO",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",44,48,54,55,49,"","exp2b","evenq"
"S_236","Y","40s","F","ASI","SO",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",55,53,48,53,53,"","exp2b","pq"
"S_236","Y","40s","F","ASI","SO",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",50,48,48,61,54,"","exp2b","pnq"
"S_120","Y","30s","F","CAU","NE",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",18,76,100,51,76,"","exp2b","evenq"
"S_120","Y","30s","F","CAU","NE",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",69,22,88,24,73,"","exp2b","pnq"
"S_120","Y","30s","F","CAU","NE",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",3,65,50,0,0,"","exp2b","evenpnq"
"S_120","Y","30s","F","CAU","NE",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",86,16,73,0,0,"","exp2b","pq"
"S_135","Y","20s","F","CAU","SO",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",100,100,100,44,0,"","exp2b","pnq"
"S_135","Y","20s","F","CAU","SO",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",17,75,100,81,67,"","exp2b","evenq"
"S_135","Y","20s","F","CAU","SO",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",32,78,79,69,38,"","exp2b","evenpnq"
"S_135","Y","20s","F","CAU","SO",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",50,67,62,33,0,"","exp2b","pq"
"S_92","Y","20s","M","CAU","MW",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",89,13,19,93,36,"","exp2b","evenq"
"S_92","Y","20s","M","CAU","MW",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",9,58,70,64,92,"","exp2b","evenpnq"
"S_92","Y","20s","M","CAU","MW",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",18,20,29,85,16,"","exp2b","pq"
"S_92","Y","20s","M","CAU","MW",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",66,56,66,69,63,"","exp2b","pnq"
"S_33","Y","30s","F","ASI","WE",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",100,77,88,82,0,"","exp2b","pnq"
"S_33","Y","30s","F","ASI","WE",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",19,100,86,100,65,"","exp2b","pq"
"S_33","Y","30s","F","ASI","WE",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",69,91,96,64,0,"","exp2b","evenq"
"S_33","Y","30s","F","ASI","WE",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",15,57,65,64,61,"","exp2b","evenpnq"
"S_320","Y","30s","M","NAT","SW",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",66,100,91,52,2,"","exp2b","evenpnq"
"S_320","Y","30s","M","NAT","SW",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",97,100,65,100,0,"","exp2b","pq"
"S_320","Y","30s","M","NAT","SW",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",97,95,94,89,0,"","exp2b","pnq"
"S_320","Y","30s","M","NAT","SW",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",100,82,95,0,0,"","exp2b","evenq"
"S_158","Y","30s","F","CAU","NE",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",16,97,14,81,0,"","exp2b","evenq"
"S_158","Y","30s","F","CAU","NE",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",27,97,60,83,3,"","exp2b","evenpnq"
"S_158","Y","30s","F","CAU","NE",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",80,19,79,54,2,"","exp2b","pnq"
"S_158","Y","30s","F","CAU","NE",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",75,34,75,2,2,"","exp2b","pq"
"S_351","Y","50s","M","CAU","SO",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",74,61,57,67,43,"","exp2b","pnq"
"S_351","Y","50s","M","CAU","SO",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",46,63,72,75,30,"","exp2b","evenq"
"S_351","Y","50s","M","CAU","SO",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",57,65,75,80,58,"","exp2b","pq"
"S_351","Y","50s","M","CAU","SO",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",56,65,71,83,44,"","exp2b","evenpnq"
"S_340","Y","30s","M","CAU","MA",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",85,34,73,83,33,"","exp2b","pnq"
"S_340","Y","30s","M","CAU","MA",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",31,79,30,76,73,"","exp2b","pq"
"S_340","Y","30s","M","CAU","MA",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",28,80,30,72,67,"","exp2b","evenpnq"
"S_340","Y","30s","M","CAU","MA",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",69,67,73,72,15,"","exp2b","evenq"
"S_71","Y","30s","F","CAU","NE",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",80,95,65,94,93,"","exp2b","evenpnq"
"S_71","Y","30s","F","CAU","NE",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",84,73,65,52,76,"","exp2b","pnq"
"S_71","Y","30s","F","CAU","NE",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",40,83,63,74,94,"","exp2b","evenq"
"S_71","Y","30s","F","CAU","NE",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",74,28,81,37,12,"","exp2b","pq"
"S_380","Y","40s","M","CAU","SO",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",45,55,25,55,55,"","exp2b","pq"
"S_380","Y","40s","M","CAU","SO",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",22,21,11,60,33,"","exp2b","evenq"
"S_380","Y","40s","M","CAU","SO",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",20,89,84,79,70,"","exp2b","evenpnq"
"S_380","Y","40s","M","CAU","SO",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",70,77,78,81,53,"","exp2b","pnq"
"S_188","Y","40s","M","CAU","MA",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",100,72,73,22,0,"none","exp2b","pq"
"S_188","Y","40s","M","CAU","MA",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",17,27,25,89,27,"none","exp2b","evenq"
"S_188","Y","40s","M","CAU","MA",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",30,91,75,96,61,"none","exp2b","evenpnq"
"S_188","Y","40s","M","CAU","MA",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",70,75,90,88,4,"none","exp2b","pnq"
"S_374","Y","20s","F","LAT","SO",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",3,79,84,87,89,"","exp2b","evenpnq"
"S_374","Y","20s","F","LAT","SO",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",62,29,14,63,23,"","exp2b","pq"
"S_374","Y","20s","F","LAT","SO",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",90,79,89,60,56,"","exp2b","pnq"
"S_374","Y","20s","F","LAT","SO",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",13,86,8,31,81,"","exp2b","evenq"
"S_349","Y","30s","F","CAU","WE",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",59,52,47,44,54,"","exp2b","pq"
"S_349","Y","30s","F","CAU","WE",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",86,12,52,24,78,"","exp2b","evenpnq"
"S_349","Y","30s","F","CAU","WE",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",79,91,57,16,11,"","exp2b","evenq"
"S_349","Y","30s","F","CAU","WE",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",88,53,81,55,7,"","exp2b","pnq"
"S_258","Y","40s","F","CAU","MW",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",10,100,70,85,51,"","exp2b","pnq"
"S_258","Y","40s","F","CAU","MW",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",25,60,51,80,51,"","exp2b","evenq"
"S_258","Y","40s","F","CAU","MW",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",5,70,73,30,5,"","exp2b","evenpnq"
"S_258","Y","40s","F","CAU","MW",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",49,49,49,1,0,"","exp2b","pq"
"S_341","Y","50s","M","CAU","MW",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",10,95,20,20,80,"","exp2b","evenpnq"
"S_341","Y","50s","M","CAU","MW",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",80,100,40,55,15,"","exp2b","pnq"
"S_341","Y","50s","M","CAU","MW",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",95,95,95,85,0,"","exp2b","evenq"
"S_341","Y","50s","M","CAU","MW",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",75,95,80,80,40,"","exp2b","pq"
"S_98","Y","30s","M","CAU","MA",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",73,49,59,43,37,"","exp2b","pq"
"S_98","Y","30s","M","CAU","MA",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",72,64,71,85,97,"","exp2b","evenpnq"
"S_98","Y","30s","M","CAU","MA",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",67,31,67,55,38,"","exp2b","pnq"
"S_98","Y","30s","M","CAU","MA",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",66,26,64,69,20,"","exp2b","evenq"
"S_242","Y","50s","M","CAU","MA",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",74,89,75,82,5,"","exp2b","pnq"
"S_242","Y","50s","M","CAU","MA",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",42,45,53,66,42,"","exp2b","evenq"
"S_242","Y","50s","M","CAU","MA",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",58,41,85,81,3,"","exp2b","evenpnq"
"S_242","Y","50s","M","CAU","MA",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",38,45,26,35,3,"","exp2b","pq"
"S_131","Y","30s","M","CAU","MW",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",18,3,15,39,0,"","exp2b","evenq"
"S_131","Y","30s","M","CAU","MW",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",37,75,60,77,46,"","exp2b","pnq"
"S_131","Y","30s","M","CAU","MW",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",59,75,60,59,65,"","exp2b","pq"
"S_131","Y","30s","M","CAU","MW",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",58,64,39,64,41,"","exp2b","evenpnq"
"S_195","Y","40s","M","CAU","NE",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",6,78,49,16,0,"","exp2b","evenq"
"S_195","Y","40s","M","CAU","NE",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",10,93,14,16,15,"","exp2b","evenpnq"
"S_195","Y","40s","M","CAU","NE",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",84,0,75,0,0,"","exp2b","pq"
"S_195","Y","40s","M","CAU","NE",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",0,77,39,28,22,"","exp2b","pnq"
"S_53","Y","20s","M","LAT","nonUS",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",51,72,71,76,78,"","exp2b","evenq"
"S_53","Y","20s","M","LAT","nonUS",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",81,42,45,96,65,"","exp2b","pnq"
"S_53","Y","20s","M","LAT","nonUS",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",82,38,40,74,73,"","exp2b","pq"
"S_53","Y","20s","M","LAT","nonUS",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",36,82,83,33,67,"","exp2b","evenpnq"
"S_200","Y","40s","M","CAU","MW",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",8,8,8,59,20,"nope","exp2b","evenq"
"S_200","Y","40s","M","CAU","MW",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",7,7,7,62,0,"","exp2b","pnq"
"S_200","Y","40s","M","CAU","MW",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",0,0,1,6,58,"","exp2b","evenpnq"
"S_200","Y","40s","M","CAU","MW",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",50,33,50,50,0,"","exp2b","pq"
"S_171","Y","40s","M","CAU","RO",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",24,94,20,90,78,"","exp2b","pnq"
"S_171","Y","40s","M","CAU","RO",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",63,35,91,44,5,"","exp2b","pq"
"S_171","Y","40s","M","CAU","RO",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",19,78,72,85,3,"","exp2b","evenq"
"S_171","Y","40s","M","CAU","RO",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",78,83,88,79,0,"","exp2b","evenpnq"
"S_123","Y","30s","F","CAU","WE",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",67,86,73,87,31,"","exp2b","evenpnq"
"S_123","Y","30s","F","CAU","WE",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",29,55,70,76,9,"","exp2b","evenq"
"S_123","Y","30s","F","CAU","WE",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",70,46,31,60,10,"","exp2b","pq"
"S_123","Y","30s","F","CAU","WE",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",81,64,74,84,54,"","exp2b","pnq"
"S_111","Y","30s","M","AFR","MW",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",100,0,100,22,22,"","exp2b","pq"
"S_111","Y","30s","M","AFR","MW",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",80,49,31,75,56,"","exp2b","pnq"
"S_111","Y","30s","M","AFR","MW",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",100,40,29,68,0,"","exp2b","evenq"
"S_111","Y","30s","M","AFR","MW",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",100,29,28,70,25,"","exp2b","evenpnq"
"S_148","Y","40s","F","CAU","WE",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",23,61,78,71,5,"","exp2b","pq"
"S_148","Y","40s","F","CAU","WE",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",7,80,12,84,37,"Matt doesn't sound angry but he does sound skeptical.","exp2b","evenq"
"S_148","Y","40s","F","CAU","WE",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",35,91,68,97,3,"","exp2b","pnq"
"S_148","Y","40s","F","CAU","WE",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",66,86,83,76,29,"","exp2b","evenpnq"
"S_275","Y","20s","M","CAU","OT",NA,"","estados unidos","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",74,42,59,41,61,"yes","exp2b","pnq"
"S_275","Y","20s","M","CAU","OT",NA,"","estados unidos","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",67,35,67,58,42,"algo","exp2b","evenpnq"
"S_275","Y","20s","M","CAU","OT",NA,"","estados unidos","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",42,65,44,59,44,"","exp2b","evenq"
"S_275","Y","20s","M","CAU","OT",NA,"","estados unidos","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",60,39,67,36,62,"bueno","exp2b","pq"
"S_109","Y","20s","M","CAU","SO",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",80,86,100,86,0,"","exp2b","pnq"
"S_109","Y","20s","M","CAU","SO",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",88,58,100,36,0,"","exp2b","pq"
"S_109","Y","20s","M","CAU","SO",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",21,100,60,47,31,"","exp2b","evenq"
"S_109","Y","20s","M","CAU","SO",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",0,100,84,82,65,"","exp2b","evenpnq"
"S_232","Y","20s","M","AFR","SO",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",53,19,13,66,6,"","exp2b","evenq"
"S_232","Y","20s","M","AFR","SO",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",70,28,89,59,0,"","exp2b","pnq"
"S_232","Y","20s","M","AFR","SO",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",13,70,20,61,69,"","exp2b","evenpnq"
"S_232","Y","20s","M","AFR","SO",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",65,72,78,15,6,"","exp2b","pq"
"S_336","Y","30s","M","CAU","MW",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",16,61,23,79,27,"","exp2b","evenq"
"S_336","Y","30s","M","CAU","MW",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",80,66,80,22,11,"","exp2b","pnq"
"S_336","Y","30s","M","CAU","MW",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",26,20,31,21,62,"","exp2b","pq"
"S_336","Y","30s","M","CAU","MW",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",20,25,25,18,66,"","exp2b","evenpnq"
"S_21","Y","20s","M","NAT","nonUS",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",80,73,70,86,66,"good","exp2b","evenq"
"S_21","Y","20s","M","NAT","nonUS",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",80,67,81,67,76,"nice","exp2b","pq"
